측정시간,날자,시(HOUR),주(WEEK),공휴일,하늘상태,강우상태,테이터수,입구,출구
2021-03-14 8:00,2021-03-14,8,일,N,,없음,60,14,13
2021-03-14 7:00,2021-03-14,7,일,N,,없음,60,2,9
2021-03-14 6:00,2021-03-14,6,일,N,,없음,60,3,3
2021-03-14 5:00,2021-03-14,5,일,N,,없음,60,3,0
2021-03-14 4:00,2021-03-14,4,일,N,,없음,60,1,1
2021-03-14 3:00,2021-03-14,3,일,N,,없음,60,0,0
2021-03-14 2:00,2021-03-14,2,일,N,,없음,60,0,0
2021-03-14 1:00,2021-03-14,1,일,N,,없음,60,0,0
2021-03-14 0:00,2021-03-14,0,일,N,,없음,60,0,0
2021-03-13 23:00,2021-03-13,23,토,N,,없음,60,4,4
2021-03-13 22:00,2021-03-13,22,토,N,,없음,60,18,25
2021-03-13 21:00,2021-03-13,21,토,N,,없음,60,40,16
2021-03-13 20:00,2021-03-13,20,토,N,,없음,60,58,17
2021-03-13 19:00,2021-03-13,19,토,N,,없음,60,77,30
2021-03-13 18:00,2021-03-13,18,토,N,,,60,33,30
2021-03-13 9:00,2021-03-13,9,토,N,구름많음,,40,5,17
2021-03-13 8:00,2021-03-13,8,토,N,구름많음,없음,60,7,16
2021-03-13 7:00,2021-03-13,7,토,N,맑음,,60,9,15
2021-03-13 6:00,2021-03-13,6,토,N,맑음,없음,60,3,6
2021-03-13 5:00,2021-03-13,5,토,N,맑음,없음,60,2,4
2021-03-13 4:00,2021-03-13,4,토,N,맑음,없음,60,0,0
2021-03-13 3:00,2021-03-13,3,토,N,맑음,없음,60,0,0
2021-03-13 2:00,2021-03-13,2,토,N,맑음,없음,60,0,0
2021-03-13 1:00,2021-03-13,1,토,N,맑음,없음,60,0,0
2021-03-13 0:00,2021-03-13,0,토,N,맑음,없음,60,1,1
2021-03-12 23:00,2021-03-12,23,금,N,맑음,없음,60,10,11
2021-03-12 22:00,2021-03-12,22,금,N,맑음,없음,60,62,17
2021-03-12 21:00,2021-03-12,21,금,N,맑음,없음,60,58,29
2021-03-12 20:00,2021-03-12,20,금,N,맑음,없음,60,70,22
2021-03-12 19:00,2021-03-12,19,금,N,맑음,없음,60,79,33
2021-03-12 18:00,2021-03-12,18,금,N,구름많음,없음,60,162,45
2021-03-12 17:00,2021-03-12,17,금,N,흐림,없음,60,91,35
2021-03-12 16:00,2021-03-12,16,금,N,흐림,없음,60,78,26
2021-03-12 15:00,2021-03-12,15,금,N,흐림,없음,60,55,38
2021-03-12 14:00,2021-03-12,14,금,N,구름많음,없음,60,53,32
2021-03-12 13:00,2021-03-12,13,금,N,구름많음,없음,60,66,45
2021-03-12 12:00,2021-03-12,12,금,N,구름많음,없음,60,65,58
2021-03-12 11:00,2021-03-12,11,금,N,구름많음,없음,60,52,46
2021-03-12 10:00,2021-03-12,10,금,N,구름많음,없음,60,20,40
2021-03-12 9:00,2021-03-12,9,금,N,흐림,없음,60,28,76
2021-03-12 8:00,2021-03-12,8,금,N,흐림,없음,60,29,133
2021-03-12 7:00,2021-03-12,7,금,N,흐림,없음,60,7,64
2021-03-12 6:00,2021-03-12,6,금,N,흐림,없음,60,3,9
2021-03-12 5:00,2021-03-12,5,금,N,흐림,없음,60,1,5
2021-03-12 4:00,2021-03-12,4,금,N,흐림,없음,60,1,1
2021-03-12 3:00,2021-03-12,3,금,N,흐림,없음,60,0,0
2021-03-12 2:00,2021-03-12,2,금,N,흐림,없음,60,0,0
2021-03-12 1:00,2021-03-12,1,금,N,흐림,없음,60,0,0
2021-03-12 0:00,2021-03-12,0,금,N,흐림,없음,60,0,0
2021-03-11 23:00,2021-03-11,23,목,N,흐림,없음,60,17,9
2021-03-11 22:00,2021-03-11,22,목,N,흐림,없음,60,54,26
2021-03-11 21:00,2021-03-11,21,목,N,흐림,없음,60,53,10
2021-03-11 20:00,2021-03-11,20,목,N,흐림,없음,60,56,16
2021-03-11 19:00,2021-03-11,19,목,N,구름많음,없음,60,87,29
2021-03-11 18:00,2021-03-11,18,목,N,구름많음,없음,60,176,33
2021-03-11 17:00,2021-03-11,17,목,N,구름많음,없음,60,78,24
2021-03-11 16:00,2021-03-11,16,목,N,맑음,없음,60,56,34
2021-03-11 15:00,2021-03-11,15,목,N,맑음,없음,60,59,37
2021-03-11 14:00,2021-03-11,14,목,N,맑음,없음,60,40,25
2021-03-11 13:00,2021-03-11,13,목,N,구름많음,없음,60,52,55
2021-03-11 12:00,2021-03-11,12,목,N,구름많음,없음,60,51,57
2021-03-11 11:00,2021-03-11,11,목,N,구름많음,없음,60,45,41
2021-03-11 10:00,2021-03-11,10,목,N,맑음,없음,60,21,38
2021-03-11 9:00,2021-03-11,9,목,N,맑음,없음,60,13,83
2021-03-11 8:00,2021-03-11,8,목,N,구름많음,없음,60,15,124
2021-03-11 7:00,2021-03-11,7,목,N,구름많음,없음,60,9,66
2021-03-11 6:00,2021-03-11,6,목,N,맑음,없음,60,4,8
2021-03-11 5:00,2021-03-11,5,목,N,맑음,없음,60,1,4
2021-03-11 4:00,2021-03-11,4,목,N,맑음,없음,60,1,1
2021-03-11 3:00,2021-03-11,3,목,N,맑음,없음,60,0,0
2021-03-11 2:00,2021-03-11,2,목,N,맑음,없음,60,0,0
2021-03-11 1:00,2021-03-11,1,목,N,맑음,없음,60,0,0
2021-03-11 0:00,2021-03-11,0,목,N,맑음,없음,60,2,1
2021-03-10 23:00,2021-03-10,23,수,N,맑음,없음,60,6,2
2021-03-10 22:00,2021-03-10,22,수,N,맑음,없음,60,47,20
2021-03-10 21:00,2021-03-10,21,수,N,맑음,없음,60,58,15
2021-03-10 20:00,2021-03-10,20,수,N,맑음,없음,60,72,26
2021-03-10 19:00,2021-03-10,19,수,N,맑음,없음,60,80,31
2021-03-10 18:00,2021-03-10,18,수,N,맑음,없음,60,191,29
2021-03-10 17:00,2021-03-10,17,수,N,맑음,없음,60,103,25
2021-03-10 16:00,2021-03-10,16,수,N,맑음,없음,60,65,30
2021-03-10 15:00,2021-03-10,15,수,N,맑음,없음,60,54,39
2021-03-10 14:00,2021-03-10,14,수,N,맑음,없음,60,65,41
2021-03-10 13:00,2021-03-10,13,수,N,맑음,없음,60,48,36
2021-03-10 12:00,2021-03-10,12,수,N,맑음,없음,60,73,69
2021-03-10 11:00,2021-03-10,11,수,N,맑음,없음,60,39,46
2021-03-10 10:00,2021-03-10,10,수,N,맑음,없음,60,15,46
2021-03-10 9:00,2021-03-10,9,수,N,구름많음,없음,60,12,63
2021-03-10 8:00,2021-03-10,8,수,N,맑음,없음,60,13,140
2021-03-10 7:00,2021-03-10,7,수,N,맑음,없음,60,9,67
2021-03-10 6:00,2021-03-10,6,수,N,맑음,없음,60,6,9
2021-03-10 5:00,2021-03-10,5,수,N,맑음,없음,60,5,5
2021-03-10 4:00,2021-03-10,4,수,N,맑음,없음,60,1,1
2021-03-10 3:00,2021-03-10,3,수,N,맑음,없음,60,0,0
2021-03-10 2:00,2021-03-10,2,수,N,맑음,없음,60,0,0
2021-03-10 1:00,2021-03-10,1,수,N,맑음,없음,60,0,0
2021-03-10 0:00,2021-03-10,0,수,N,맑음,없음,60,0,1
2021-03-09 23:00,2021-03-09,23,화,N,맑음,없음,60,7,2
2021-03-09 22:00,2021-03-09,22,화,N,맑음,없음,60,70,14
2021-03-09 21:00,2021-03-09,21,화,N,맑음,없음,60,71,15
2021-03-09 20:00,2021-03-09,20,화,N,맑음,없음,60,54,15
2021-03-09 19:00,2021-03-09,19,화,N,맑음,없음,60,90,33
2021-03-09 18:00,2021-03-09,18,화,N,맑음,없음,60,201,30
2021-03-09 17:00,2021-03-09,17,화,N,맑음,없음,60,108,24
2021-03-09 16:00,2021-03-09,16,화,N,맑음,없음,60,54,31
2021-03-09 15:00,2021-03-09,15,화,N,맑음,없음,60,42,27
2021-03-09 14:00,2021-03-09,14,화,N,맑음,없음,60,52,32
2021-03-09 13:00,2021-03-09,13,화,N,맑음,없음,60,40,54
2021-03-09 12:00,2021-03-09,12,화,N,맑음,없음,60,57,45
2021-03-09 11:00,2021-03-09,11,화,N,맑음,없음,60,39,39
2021-03-09 10:00,2021-03-09,10,화,N,맑음,없음,60,30,55
2021-03-09 9:00,2021-03-09,9,화,N,구름많음,없음,60,9,103
2021-03-09 8:00,2021-03-09,8,화,N,구름많음,없음,60,19,128
2021-03-09 7:00,2021-03-09,7,화,N,맑음,없음,60,5,44
2021-03-09 6:00,2021-03-09,6,화,N,맑음,없음,60,3,8
2021-03-09 5:00,2021-03-09,5,화,N,맑음,없음,60,2,4
2021-03-09 4:00,2021-03-09,4,화,N,맑음,없음,60,1,1
2021-03-09 3:00,2021-03-09,3,화,N,맑음,없음,60,0,0
2021-03-09 2:00,2021-03-09,2,화,N,맑음,없음,60,0,0
2021-03-09 1:00,2021-03-09,1,화,N,맑음,없음,60,0,0
2021-03-09 0:00,2021-03-09,0,화,N,맑음,없음,60,1,1
2021-03-08 23:00,2021-03-08,23,월,N,맑음,없음,60,5,2
2021-03-08 22:00,2021-03-08,22,월,N,맑음,없음,60,34,10
2021-03-08 21:00,2021-03-08,21,월,N,맑음,없음,60,54,21
2021-03-08 20:00,2021-03-08,20,월,N,맑음,없음,60,59,10
2021-03-08 19:00,2021-03-08,19,월,N,맑음,없음,60,84,30
2021-03-08 18:00,2021-03-08,18,월,N,맑음,없음,60,171,33
2021-03-08 17:00,2021-03-08,17,월,N,맑음,없음,60,105,27
2021-03-08 16:00,2021-03-08,16,월,N,맑음,없음,60,72,30
2021-03-08 15:00,2021-03-08,15,월,N,맑음,없음,60,55,29
2021-03-08 14:00,2021-03-08,14,월,N,맑음,없음,60,30,34
2021-03-08 13:00,2021-03-08,13,월,N,맑음,없음,60,64,54
2021-03-08 12:00,2021-03-08,12,월,N,맑음,없음,60,68,64
2021-03-08 11:00,2021-03-08,11,월,N,맑음,없음,60,48,36
2021-03-08 10:00,2021-03-08,10,월,N,맑음,없음,60,15,46
2021-03-08 9:00,2021-03-08,9,월,N,맑음,없음,60,13,76
2021-03-08 8:00,2021-03-08,8,월,N,맑음,없음,60,14,139
2021-03-08 7:00,2021-03-08,7,월,N,맑음,없음,60,9,61
2021-03-08 6:00,2021-03-08,6,월,N,맑음,없음,60,7,7
2021-03-08 5:00,2021-03-08,5,월,N,맑음,없음,60,1,5
2021-03-08 4:00,2021-03-08,4,월,N,맑음,없음,60,1,1
2021-03-08 3:00,2021-03-08,3,월,N,맑음,없음,60,0,0
2021-03-08 2:00,2021-03-08,2,월,N,맑음,없음,60,0,0
2021-03-08 1:00,2021-03-08,1,월,N,맑음,없음,60,0,0
2021-03-08 0:00,2021-03-08,0,월,N,맑음,없음,60,0,0
2021-03-07 23:00,2021-03-07,23,일,N,맑음,없음,60,5,2
2021-03-07 22:00,2021-03-07,22,일,N,맑음,없음,60,9,7
2021-03-07 21:00,2021-03-07,21,일,N,맑음,없음,60,21,11
2021-03-07 20:00,2021-03-07,20,일,N,맑음,없음,60,33,8
2021-03-07 19:00,2021-03-07,19,일,N,맑음,없음,60,23,12
2021-03-07 18:00,2021-03-07,18,일,N,맑음,없음,60,53,29
2021-03-07 17:00,2021-03-07,17,일,N,맑음,없음,60,45,28
2021-03-07 16:00,2021-03-07,16,일,N,맑음,없음,60,31,22
2021-03-07 15:00,2021-03-07,15,일,N,맑음,없음,60,32,21
2021-03-07 14:00,2021-03-07,14,일,N,맑음,없음,60,31,11
2021-03-07 13:00,2021-03-07,13,일,N,맑음,없음,60,34,26
2021-03-07 12:00,2021-03-07,12,일,N,맑음,없음,60,16,14
2021-03-07 11:00,2021-03-07,11,일,N,맑음,없음,60,21,23
2021-03-07 10:00,2021-03-07,10,일,N,맑음,없음,60,5,8
2021-03-07 9:00,2021-03-07,9,일,N,흐림,없음,60,4,17
2021-03-07 8:00,2021-03-07,8,일,N,맑음,없음,60,1,6
2021-03-07 7:00,2021-03-07,7,일,N,구름많음,없음,60,10,8
2021-03-07 6:00,2021-03-07,6,일,N,구름많음,없음,60,0,3
2021-03-07 5:00,2021-03-07,5,일,N,맑음,없음,60,6,5
2021-03-07 4:00,2021-03-07,4,일,N,맑음,없음,60,0,0
2021-03-07 3:00,2021-03-07,3,일,N,맑음,없음,60,0,0
2021-03-07 2:00,2021-03-07,2,일,N,맑음,없음,60,0,0
2021-03-07 1:00,2021-03-07,1,일,N,맑음,없음,60,0,0
2021-03-07 0:00,2021-03-07,0,일,N,맑음,없음,60,1,1
2021-03-06 23:00,2021-03-06,23,토,N,맑음,없음,60,2,0
2021-03-06 22:00,2021-03-06,22,토,N,맑음,없음,60,38,30
2021-03-06 21:00,2021-03-06,21,토,N,맑음,없음,60,38,39
2021-03-06 20:00,2021-03-06,20,토,N,맑음,없음,60,74,37
2021-03-06 19:00,2021-03-06,19,토,N,맑음,없음,60,58,17
2021-03-06 18:00,2021-03-06,18,토,N,맑음,없음,60,81,45
2021-03-06 17:00,2021-03-06,17,토,N,구름많음,없음,60,61,39
2021-03-06 16:00,2021-03-06,16,토,N,구름많음,없음,60,50,38
2021-03-06 15:00,2021-03-06,15,토,N,구름많음,없음,60,67,45
2021-03-06 14:00,2021-03-06,14,토,N,흐림,없음,60,66,50
2021-03-06 13:00,2021-03-06,13,토,N,구름많음,없음,60,36,27
2021-03-06 12:00,2021-03-06,12,토,N,구름많음,없음,60,39,39
2021-03-06 11:00,2021-03-06,11,토,N,구름많음,없음,60,29,35
2021-03-06 10:00,2021-03-06,10,토,N,구름많음,없음,60,14,22
2021-03-06 9:00,2021-03-06,9,토,N,구름많음,없음,60,8,20
2021-03-06 8:00,2021-03-06,8,토,N,구름많음,없음,60,10,19
2021-03-06 7:00,2021-03-06,7,토,N,구름많음,없음,60,20,12
2021-03-06 6:00,2021-03-06,6,토,N,맑음,없음,60,3,4
2021-03-06 5:00,2021-03-06,5,토,N,구름많음,없음,60,0,3
2021-03-06 4:00,2021-03-06,4,토,N,맑음,없음,60,1,1
2021-03-06 3:00,2021-03-06,3,토,N,맑음,없음,60,0,0
2021-03-06 2:00,2021-03-06,2,토,N,맑음,없음,60,0,0
2021-03-06 1:00,2021-03-06,1,토,N,맑음,없음,60,0,0
2021-03-06 0:00,2021-03-06,0,토,N,구름많음,없음,60,0,0
2021-03-05 23:00,2021-03-05,23,금,N,맑음,없음,60,4,5
2021-03-05 22:00,2021-03-05,22,금,N,구름많음,없음,60,73,23
2021-03-05 21:00,2021-03-05,21,금,N,구름많음,없음,60,61,33
2021-03-05 20:00,2021-03-05,20,금,N,맑음,없음,60,85,23
2021-03-05 19:00,2021-03-05,19,금,N,맑음,없음,60,76,21
2021-03-05 18:00,2021-03-05,18,금,N,맑음,없음,60,177,50
2021-03-05 17:00,2021-03-05,17,금,N,맑음,없음,60,106,39
2021-03-05 16:00,2021-03-05,16,금,N,맑음,없음,60,76,22
2021-03-05 15:00,2021-03-05,15,금,N,맑음,없음,60,61,44
2021-03-05 14:00,2021-03-05,14,금,N,맑음,없음,60,55,35
2021-03-05 13:00,2021-03-05,13,금,N,맑음,없음,60,52,60
2021-03-05 12:00,2021-03-05,12,금,N,맑음,없음,60,65,54
2021-03-05 11:00,2021-03-05,11,금,N,맑음,없음,60,42,42
2021-03-05 10:00,2021-03-05,10,금,N,맑음,없음,60,38,59
2021-03-05 9:00,2021-03-05,9,금,N,맑음,없음,60,16,77
2021-03-05 8:00,2021-03-05,8,금,N,맑음,없음,60,25,142
2021-03-05 7:00,2021-03-05,7,금,N,맑음,없음,60,9,59
2021-03-05 6:00,2021-03-05,6,금,N,맑음,없음,60,5,8
2021-03-05 5:00,2021-03-05,5,금,N,맑음,없음,60,1,6
2021-03-05 4:00,2021-03-05,4,금,N,맑음,없음,60,0,0
2021-03-05 3:00,2021-03-05,3,금,N,맑음,없음,60,0,0
2021-03-05 2:00,2021-03-05,2,금,N,맑음,없음,60,0,0
2021-03-05 1:00,2021-03-05,1,금,N,맑음,없음,60,0,0
2021-03-05 0:00,2021-03-05,0,금,N,맑음,없음,60,1,2
2021-03-04 23:00,2021-03-04,23,목,N,맑음,없음,60,9,2
2021-03-04 22:00,2021-03-04,22,목,N,맑음,없음,60,42,12
2021-03-04 21:00,2021-03-04,21,목,N,맑음,없음,60,88,39
2021-03-04 20:00,2021-03-04,20,목,N,맑음,없음,60,79,32
2021-03-04 19:00,2021-03-04,19,목,N,구름많음,없음,60,93,19
2021-03-04 18:00,2021-03-04,18,목,N,구름많음,없음,60,186,32
2021-03-04 17:00,2021-03-04,17,목,N,맑음,없음,60,90,21
2021-03-04 16:00,2021-03-04,16,목,N,구름많음,없음,60,62,25
2021-03-04 15:00,2021-03-04,15,목,N,흐림,없음,60,66,49
2021-03-04 14:00,2021-03-04,14,목,N,흐림,없음,60,50,28
2021-03-04 13:00,2021-03-04,13,목,N,구름많음,없음,60,39,44
2021-03-04 12:00,2021-03-04,12,목,N,흐림,없음,60,56,42
2021-03-04 11:00,2021-03-04,11,목,N,흐림,없음,60,37,50
2021-03-04 10:00,2021-03-04,10,목,N,구름많음,없음,60,21,41
2021-03-04 9:00,2021-03-04,9,목,N,흐림,없음,60,10,76
2021-03-04 8:00,2021-03-04,8,목,N,흐림,없음,60,24,148
2021-03-04 7:00,2021-03-04,7,목,N,흐림,없음,60,5,66
2021-03-04 6:00,2021-03-04,6,목,N,흐림,없음,60,8,8
2021-03-04 5:00,2021-03-04,5,목,N,구름많음,없음,60,2,5
2021-03-04 4:00,2021-03-04,4,목,N,맑음,없음,60,1,2
2021-03-04 3:00,2021-03-04,3,목,N,구름많음,없음,60,0,0
2021-03-04 2:00,2021-03-04,2,목,N,맑음,없음,60,0,0
2021-03-04 1:00,2021-03-04,1,목,N,맑음,없음,60,0,0
2021-03-04 0:00,2021-03-04,0,목,N,구름많음,없음,60,0,0
2021-03-03 23:00,2021-03-03,23,수,N,구름많음,없음,60,4,3
2021-03-03 22:00,2021-03-03,22,수,N,맑음,없음,60,50,22
2021-03-03 21:00,2021-03-03,21,수,N,맑음,없음,60,73,20
2021-03-03 20:00,2021-03-03,20,수,N,맑음,없음,60,71,25
2021-03-03 19:00,2021-03-03,19,수,N,구름많음,없음,60,79,23
2021-03-03 18:00,2021-03-03,18,수,N,맑음,없음,60,196,43
2021-03-03 17:00,2021-03-03,17,수,N,맑음,없음,60,112,20
2021-03-03 16:00,2021-03-03,16,수,N,맑음,없음,60,47,30
2021-03-03 15:00,2021-03-03,15,수,N,맑음,없음,60,72,28
2021-03-03 14:00,2021-03-03,14,수,N,맑음,없음,60,52,38
2021-03-03 13:00,2021-03-03,13,수,N,맑음,없음,60,37,45
2021-03-03 12:00,2021-03-03,12,수,N,맑음,없음,60,79,67
2021-03-03 11:00,2021-03-03,11,수,N,맑음,없음,60,36,39
2021-03-03 10:00,2021-03-03,10,수,N,맑음,없음,60,25,37
2021-03-03 9:00,2021-03-03,9,수,N,맑음,없음,60,10,83
2021-03-03 8:00,2021-03-03,8,수,N,맑음,없음,60,15,149
2021-03-03 7:00,2021-03-03,7,수,N,맑음,없음,60,7,56
2021-03-03 6:00,2021-03-03,6,수,N,맑음,없음,60,4,8
2021-03-03 5:00,2021-03-03,5,수,N,맑음,없음,60,2,5
2021-03-03 4:00,2021-03-03,4,수,N,맑음,없음,60,0,1
2021-03-03 3:00,2021-03-03,3,수,N,맑음,없음,60,0,0
2021-03-03 2:00,2021-03-03,2,수,N,맑음,없음,60,0,0
2021-03-03 1:00,2021-03-03,1,수,N,맑음,없음,60,0,0
2021-03-03 0:00,2021-03-03,0,수,N,맑음,없음,60,1,1
2021-03-02 23:00,2021-03-02,23,화,N,맑음,없음,60,6,6
2021-03-02 22:00,2021-03-02,22,화,N,맑음,없음,60,36,6
2021-03-02 21:00,2021-03-02,21,화,N,맑음,없음,60,50,8
2021-03-02 20:00,2021-03-02,20,화,N,맑음,없음,60,66,20
2021-03-02 19:00,2021-03-02,19,화,N,맑음,없음,60,72,31
2021-03-02 18:00,2021-03-02,18,화,N,맑음,없음,60,200,20
2021-03-02 17:00,2021-03-02,17,화,N,맑음,없음,60,89,30
2021-03-02 16:00,2021-03-02,16,화,N,맑음,없음,60,56,27
2021-03-02 15:00,2021-03-02,15,화,N,맑음,없음,60,61,30
2021-03-02 14:00,2021-03-02,14,화,N,맑음,없음,60,49,32
2021-03-02 13:00,2021-03-02,13,화,N,맑음,없음,60,40,44
2021-03-02 12:00,2021-03-02,12,화,N,맑음,없음,60,40,50
2021-03-02 11:00,2021-03-02,11,화,N,맑음,없음,60,32,35
2021-03-02 10:00,2021-03-02,10,화,N,맑음,없음,60,18,30
2021-03-02 9:00,2021-03-02,9,화,N,맑음,없음,60,12,80
2021-03-02 8:00,2021-03-02,8,화,N,구름많음,없음,60,11,160
2021-03-02 7:00,2021-03-02,7,화,N,구름많음,없음,60,7,66
2021-03-02 6:00,2021-03-02,6,화,N,흐림,없음,60,5,11
2021-03-02 5:00,2021-03-02,5,화,N,흐림,없음,60,2,6
2021-03-02 4:00,2021-03-02,4,화,N,흐림,없음,60,1,1
2021-03-02 3:00,2021-03-02,3,화,N,흐림,없음,60,0,0
2021-03-02 2:00,2021-03-02,2,화,N,흐림,없음,60,0,0
2021-03-02 1:00,2021-03-02,1,화,N,흐림,없음,60,0,0
2021-03-02 0:00,2021-03-02,0,화,N,흐림,눈,60,0,0
2021-03-01 23:00,2021-03-01,23,월,Y,흐림,눈,60,6,6
2021-03-01 22:00,2021-03-01,22,월,Y,흐림,눈,60,5,6
2021-03-01 21:00,2021-03-01,21,월,Y,흐림,비/눈,60,26,26
2021-03-01 20:00,2021-03-01,20,월,Y,흐림,비/눈,60,20,5
2021-03-01 19:00,2021-03-01,19,월,Y,흐림,비/눈,60,24,21
2021-03-01 18:00,2021-03-01,18,월,Y,흐림,비,60,33,14
2021-03-01 17:00,2021-03-01,17,월,Y,흐림,비,60,22,11
2021-03-01 16:00,2021-03-01,16,월,Y,흐림,비,60,50,12
2021-03-01 15:00,2021-03-01,15,월,Y,흐림,비,60,38,22
2021-03-01 14:00,2021-03-01,14,월,Y,흐림,비,60,21,15
2021-03-01 13:00,2021-03-01,13,월,Y,흐림,비,60,27,25
2021-03-01 12:00,2021-03-01,12,월,Y,흐림,비,60,23,27
2021-03-01 11:00,2021-03-01,11,월,Y,흐림,비,60,23,23
2021-03-01 10:00,2021-03-01,10,월,Y,흐림,비,60,16,25
2021-03-01 9:00,2021-03-01,9,월,Y,흐림,비,60,6,15
2021-03-01 8:00,2021-03-01,8,월,Y,흐림,비,60,10,15
2021-03-01 7:00,2021-03-01,7,월,Y,흐림,비,60,2,7
2021-03-01 6:00,2021-03-01,6,월,Y,흐림,비,60,5,5
2021-03-01 5:00,2021-03-01,5,월,Y,흐림,비,60,1,0
2021-03-01 4:00,2021-03-01,4,월,Y,흐림,비,60,1,1
2021-03-01 3:00,2021-03-01,3,월,Y,흐림,없음,60,0,0
2021-03-01 2:00,2021-03-01,2,월,Y,흐림,없음,60,0,0
2021-03-01 1:00,2021-03-01,1,월,Y,흐림,없음,60,0,0
2021-03-01 0:00,2021-03-01,0,월,Y,흐림,없음,60,1,1
2021-02-28 23:00,2021-02-28,23,일,N,흐림,없음,60,2,1
2021-02-28 22:00,2021-02-28,22,일,N,흐림,없음,60,33,10
2021-02-28 21:00,2021-02-28,21,일,N,구름많음,없음,60,17,12
2021-02-28 20:00,2021-02-28,20,일,N,구름많음,없음,60,38,11
2021-02-28 19:00,2021-02-28,19,일,N,흐림,없음,60,30,11
2021-02-28 18:00,2021-02-28,18,일,N,흐림,없음,60,54,22
2021-02-28 17:00,2021-02-28,17,일,N,흐림,없음,60,34,25
2021-02-28 16:00,2021-02-28,16,일,N,맑음,없음,60,49,42
2021-02-28 15:00,2021-02-28,15,일,N,맑음,없음,60,33,22
2021-02-28 14:00,2021-02-28,14,일,N,맑음,없음,60,28,27
2021-02-28 13:00,2021-02-28,13,일,N,맑음,없음,60,32,36
2021-02-28 12:00,2021-02-28,12,일,N,맑음,없음,60,33,19
2021-02-28 11:00,2021-02-28,11,일,N,맑음,없음,60,20,13
2021-02-28 10:00,2021-02-28,10,일,N,맑음,없음,60,9,18
2021-02-28 9:00,2021-02-28,9,일,N,맑음,없음,60,5,11
2021-02-28 8:00,2021-02-28,8,일,N,맑음,없음,60,3,10
2021-02-28 7:00,2021-02-28,7,일,N,맑음,없음,60,9,10
2021-02-28 6:00,2021-02-28,6,일,N,맑음,없음,60,5,7
2021-02-28 5:00,2021-02-28,5,일,N,맑음,없음,60,4,0
2021-02-28 4:00,2021-02-28,4,일,N,맑음,없음,60,2,3
2021-02-28 3:00,2021-02-28,3,일,N,맑음,없음,60,0,0
2021-02-28 2:00,2021-02-28,2,일,N,맑음,없음,60,0,0
2021-02-28 1:00,2021-02-28,1,일,N,맑음,없음,60,0,0
2021-02-28 0:00,2021-02-28,0,일,N,맑음,없음,60,0,0
2021-02-27 23:00,2021-02-27,23,토,N,맑음,없음,60,4,2
2021-02-27 22:00,2021-02-27,22,토,N,맑음,없음,60,36,20
2021-02-27 21:00,2021-02-27,21,토,N,맑음,없음,60,35,22
2021-02-27 20:00,2021-02-27,20,토,N,구름많음,없음,60,68,13
2021-02-27 19:00,2021-02-27,19,토,N,구름많음,없음,60,38,23
2021-02-27 18:00,2021-02-27,18,토,N,맑음,없음,60,48,28
2021-02-27 17:00,2021-02-27,17,토,N,맑음,없음,60,54,40
2021-02-27 16:00,2021-02-27,16,토,N,맑음,없음,60,38,31
2021-02-27 15:00,2021-02-27,15,토,N,맑음,없음,60,55,46
2021-02-27 14:00,2021-02-27,14,토,N,맑음,없음,60,43,38
2021-02-27 13:00,2021-02-27,13,토,N,맑음,없음,60,39,29
2021-02-27 12:00,2021-02-27,12,토,N,맑음,없음,60,27,19
2021-02-27 11:00,2021-02-27,11,토,N,맑음,없음,60,21,28
2021-02-27 10:00,2021-02-27,10,토,N,맑음,없음,60,17,15
2021-02-27 9:00,2021-02-27,9,토,N,맑음,없음,60,12,24
2021-02-27 8:00,2021-02-27,8,토,N,맑음,없음,60,5,10
2021-02-27 7:00,2021-02-27,7,토,N,맑음,없음,60,9,10
2021-02-27 6:00,2021-02-27,6,토,N,맑음,없음,60,2,4
2021-02-27 5:00,2021-02-27,5,토,N,맑음,없음,60,1,1
2021-02-27 4:00,2021-02-27,4,토,N,구름많음,없음,60,1,1
2021-02-27 3:00,2021-02-27,3,토,N,구름많음,없음,60,0,0
2021-02-27 2:00,2021-02-27,2,토,N,구름많음,없음,60,0,0
2021-02-27 1:00,2021-02-27,1,토,N,구름많음,없음,60,0,0
2021-02-27 0:00,2021-02-27,0,토,N,구름많음,없음,60,2,1
2021-02-26 23:00,2021-02-26,23,금,N,맑음,없음,60,11,4
2021-02-26 22:00,2021-02-26,22,금,N,구름많음,없음,60,61,11
2021-02-26 21:00,2021-02-26,21,금,N,구름많음,없음,60,75,24
2021-02-26 20:00,2021-02-26,20,금,N,구름많음,없음,60,55,23
2021-02-26 19:00,2021-02-26,19,금,N,구름많음,없음,60,62,23
2021-02-26 18:00,2021-02-26,18,금,N,맑음,없음,60,158,33
2021-02-26 17:00,2021-02-26,17,금,N,맑음,없음,60,111,37
2021-02-26 16:00,2021-02-26,16,금,N,맑음,없음,60,85,40
2021-02-26 15:00,2021-02-26,15,금,N,맑음,없음,60,63,29
2021-02-26 14:00,2021-02-26,14,금,N,맑음,없음,60,48,40
2021-02-26 13:00,2021-02-26,13,금,N,맑음,없음,60,40,47
2021-02-26 12:00,2021-02-26,12,금,N,맑음,없음,60,54,45
2021-02-26 11:00,2021-02-26,11,금,N,맑음,없음,60,44,51
2021-02-26 10:00,2021-02-26,10,금,N,맑음,없음,60,21,35
2021-02-26 9:00,2021-02-26,9,금,N,맑음,없음,60,20,85
